timestamp,gpu_mem_mb
2026-06-13T17:07:54.395273+08:00,4991
2026-06-13T17:07:59.466170+08:00,4991
2026-06-13T17:08:04.507302+08:00,4991
2026-06-13T17:08:09.549594+08:00,4991
2026-06-13T17:08:14.591747+08:00,4991
2026-06-13T17:08:19.661568+08:00,4991
2026-06-13T17:08:24.726344+08:00,4991
2026-06-13T17:08:29.782936+08:00,4991
2026-06-13T17:08:34.853143+08:00,4991
2026-06-13T17:08:39.922750+08:00,4991
2026-06-13T17:08:44.992290+08:00,4991
2026-06-13T17:08:50.038445+08:00,4991
2026-06-13T17:08:55.096302+08:00,4991
2026-06-13T17:09:00.146573+08:00,4991
2026-06-13T17:09:05.203396+08:00,4991
2026-06-13T17:09:10.255498+08:00,4991
2026-06-13T17:09:15.325580+08:00,4991
2026-06-13T17:09:20.393510+08:00,4991
2026-06-13T17:09:25.452586+08:00,4991
2026-06-13T17:09:30.533428+08:00,4991
2026-06-13T17:09:35.575164+08:00,4991
2026-06-13T17:09:40.618834+08:00,4991
2026-06-13T17:09:45.663760+08:00,4991
2026-06-13T17:09:50.717664+08:00,4991
2026-06-13T17:09:55.786709+08:00,4991
2026-06-13T17:10:00.833709+08:00,4991
2026-06-13T17:10:05.898209+08:00,4991
2026-06-13T17:10:10.981166+08:00,4991
2026-06-13T17:10:16.032753+08:00,4991
2026-06-13T17:10:21.102643+08:00,4991
2026-06-13T17:10:26.176213+08:00,4991
2026-06-13T17:10:31.248410+08:00,4991
2026-06-13T17:10:36.320796+08:00,4991
2026-06-13T17:10:41.389220+08:00,4991
2026-06-13T17:10:46.434910+08:00,4991
2026-06-13T17:10:51.498080+08:00,4991
2026-06-13T17:10:56.553082+08:00,4991
2026-06-13T17:11:01.611133+08:00,4991
2026-06-13T17:11:06.670698+08:00,4991
2026-06-13T17:11:11.732026+08:00,4991
2026-06-13T17:11:16.790664+08:00,4991
2026-06-13T17:11:21.846393+08:00,4991
2026-06-13T17:11:26.888797+08:00,4991
2026-06-13T17:11:31.946578+08:00,4991
2026-06-13T17:11:37.003009+08:00,4991
2026-06-13T17:11:42.059058+08:00,4991
2026-06-13T17:11:47.107549+08:00,4991
2026-06-13T17:11:52.177162+08:00,4991
2026-06-13T17:11:57.231693+08:00,4991
2026-06-13T17:12:02.303131+08:00,4991
2026-06-13T17:12:07.364713+08:00,4783
2026-06-13T17:12:12.438150+08:00,4499
